drug1,drug2,degree
地高辛,咪达普利,1
地高辛,咪唑斯汀,1
地高辛,泮托拉唑,1
地高辛,葡萄柚汁,1
地高辛,齐留通,1
地高辛,庆大霉素,3
地高辛,噻加宾,1
地高辛,沙奎那韦,3
地高辛,双嘧达莫,3
地高辛,司维拉姆,1
地高辛,索利那新,1
地高辛,他林洛尔,3
地高辛,特比萘芬,1
地高辛,替吉环素,1
地高辛,替利霉素,3
地高辛,替米沙坦,3
地高辛,西洛司特,1
地高辛,希美加群,1
地高辛,硝酸异山梨酯,1
地高辛,伊曲康唑,3
地高辛,依那西普,1
地高辛,右美托咪定,2
地高辛,左西孟旦,1
地高辛,左氧氟沙星,1
地高辛,可卡因,4
地高辛,泮库溴胺,4
地高辛,萝芙木碱,4
地高辛,琥珀胆碱,4
地高辛,地尔硫革,7
地高辛,胺碘酮,7
地高辛,依酚氯胺,4
地高辛,吲哚美辛,4
地高辛,两性霉素B,6
地高辛,依他尼酸,6
地高辛,三硅酸镁,4
地高辛,白陶土,4
地高辛,果胶,4
地高辛,考来烯胺,4
地高辛,柳氮磺吡啶,4
地高辛,新霉素,4
地高辛,对氨水杨酸,4
地高辛,奎尼丁,7
地高辛,螺内酯,3
地高辛,肝素,4
地高辛,硫酸镁,4
地高辛,甲氧氯普胺,4
地高辛,普鲁本辛,0
地高辛,维拉帕米,7
地塞米松,卡索匹坦,1
地西泮,奥美拉唑,3
地西泮,丁丙诺啡,2
地西泮,伏立康唑,3
地西泮,氟康唑,3
地西泮,红霉素,1
地西泮,环丙沙星,3
地西泮,奎尼丁,1
地西泮,兰索拉唑,1
地西泮,美沙酮,2
地西泮,尼莫地平,1
地西泮,泮托拉唑,1
地西泮,舍曲林,1
地西泮,维库溴铵,2
地西泮,文拉法辛,1
地西泮,伊曲康唑,3
地西泮,乙醇,1
地西泮,酒,3
地西泮,可乐定,3
地西泮,西咪替丁,4
地西泮,普萘洛尔,4
地西泮,扑米酮,3
地西泮,左旋多巴,3
地西泮,利福平,3
地西泮,异烟胼,4
地西泮,地高辛,3
地西泮,苯妥英钠,3
地昔帕明,氟西汀,3
地昔帕明,吗啡,2
地昔帕明,奈法唑酮,1
地昔帕明,帕罗西汀,3
地昔帕明,舍曲林,3
地昔帕明,酮康唑,1
地昔帕明,托卡朋,1
地昔帕明,西那卡塞,3
地昔帕明,硫利达嗪,6
地昔帕明,卡马西平,6
地昔帕明,胍乙啶,7
丁螺环酮,德伦环烷,1
丁螺环酮,地尔硫䓬,3
丁螺环酮,红霉素,3
丁螺环酮,利福平,3
丁螺环酮,葡萄柚汁,3
丁螺环酮,特非那定,1
丁螺环酮,维拉帕米,3
丁螺环酮,伊曲康唑,3
丁螺环酮,乙醇,3
丁螺环酮,氟哌啶醇,3
丁螺环酮,氟西汀,4
丁螺环酮,氟伏沙明,4
丁螺环酮,西酞普兰,4
丁螺环酮,地高辛,3
丁螺环酮,环孢素,3
毒扁豆碱,阿芬太尼,2
度格列汀,二甲双胍,1
对乙酰氨基酚,阿加曲班,1
对乙酰氨基酚,苯丙香豆素,1
对乙酰氨基酚,苯妥英,6
对乙酰氨基酚,丙磺舒,3
对乙酰氨基酚,华法林,3
对乙酰氨基酚,环丙沙星,1
对乙酰氨基酚,卡马西平,2
对乙酰氨基酚,兰索拉唑,1
对乙酰氨基酚,罗非昔布,1
对乙酰氨基酚,吗啡,2
对乙酰氨基酚,尼扎替丁,3
对乙酰氨基酚,帕瑞考昔,1
对乙酰氨基酚,普兰林肽,1
对乙酰氨基酚,曲马多,2
对乙酰氨基酚,双氯芬酸,2
对乙酰氨基酚,替米沙坦,1
对乙酰氨基酚,酮咯酸,2
对乙酰氨基酚,异烟肼,6
对乙酰氨基酚,阿司匹林,6
对乙酰氨基酚,齐多夫定,5
对乙酰氨基酚,颠茄,4
对乙酰氨基酚,氯霉素,6
多潘立酮,多巴胺,1
多潘立酮,米氮平,2
多潘立酮,酮康唑,2
多潘立酮,溴隐亭,2
多潘立酮,对乙酰氨基酚,0
多潘立酮,氨苄西林,0
多潘立酮,左旋多巴,0
多潘立酮,四环素,0
多潘立酮,地高辛,4
多潘立酮,伊曲康唑,5
多潘立酮,奈法唑酮,5
多潘立酮,溴丙胺太林,6
多潘立酮,山莨菪碱,6
多潘立酮,颠茄片,6
多潘立酮,甲氧氯普胺,6
多潘立酮,普鲁卡因,6
多潘立酮,链霉素,6
多潘立酮,氨茶碱,3
多潘立酮,维生素B6,3
多潘立酮,锂盐,4
多潘立酮,红霉素,0
多潘立酮,甘露醇,0
多沙唑嗪,阿卡波糖,4
多沙唑嗪,非那雄胺,1
多沙唑嗪,他达拉非,2
多沙唑嗪,硝苯地平,1
多沙唑嗪,吲哚美辛,3
多沙唑嗪,西咪替丁,3
多沙唑嗪,ACEI,0
多西环素,甲氨蝶呤,2
多西环素,希美加群,1
多西环素,碳酸氢钠,4
多西环素,氢氧化铝,4
多西环素,镁盐,4
多西环素,地高辛,4
多西环素,苯巴比妥,4
多西环素,卡马西平,4
多西环素,苯妥英,4
厄贝沙坦,辛伐他汀,1
厄贝沙坦,锂盐,6
厄洛替尼,卡铂,3
厄洛替尼,泮托拉唑,2
厄洛替尼,奥美拉唑,3
厄洛替尼,烟草,3
恩夫韦肽,烟酸,4
二甲双胍,阿格列汀,1
二甲双胍,甲氧氯普胺,4
二甲双胍,罗非昔布,2
二甲双胍,米格列醇,0
二甲双胍,替诺福韦,2
二甲双胍,头孢氨苄,3
二甲双胍,溴丙胺太林,4
二甲双胍,西咪替丁,3
伐地那非,坦索罗辛,1
伐地那非,乙醇,1
伐地那非,西咪替丁,4
伐地那非,二氢可待因,5
伐地那非,葡萄柚汁,4
伐地那非,拉帕替尼,5
伐地那非,尼罗替尼,5
伐地那非,美沙酮,5
伐地那非,雷诺嗪,5
伐地那非,哌唑嗪,4
伐地那非,坦洛新,4
伐地那非,阿夫唑嗪,4
伐地那非,利托那韦,4
伐地那非,沙奎那韦,4
伐昔洛韦,替拉那韦,1
伐昔洛韦,西咪替丁,1
伐昔洛韦,齐多夫定,6
伐昔洛韦,丙磺舒,3
伐昔洛韦,干扰素,4
伐昔洛韦,甲氨蝶呤鞘内,4
法莫替丁,乙醇,1
法莫替丁,苯妥英钠,3
法莫替丁,丙磺舒,3
法莫替丁,茶碱,6
法莫替丁,咪达唑仑,4
法莫替丁,头孢布腾,3
法莫替丁,地红霉素,4
法莫替丁,头孢泊肟,3
法莫替丁,环孢素,3
法莫替丁,地拉夫定,3
法莫替丁,妥拉唑啉,4
法莫替丁,伊曲康唑,3
法莫替丁,酮康唑,3
法莫替丁,硝苯地平,4
法莫替丁,烟草,3
凡他尼布,利福平,3
凡他尼布,伊曲康唑,1
非布司他,茶碱,1
非洛地平,薄荷脑,1
非洛地平,地高辛,1
非洛地平,地西泮,1
非洛地平,红霉素,3
非洛地平,环孢素,3
非洛地平,葡萄柚汁,3
非洛地平,塞维利亚橙汁,3
非洛地平,伊曲康唑,3
非洛地平,左西孟旦,1
非洛地平,西咪替丁,3
非洛地平,卡马西平,3
非洛地平,苯巴比妥,3
非马沙坦,氨氯地平,1
非诺贝特,阿托伐他汀,1
非诺贝特,别嘌醇,3
非诺贝特,考来维仑,1
非诺贝特,烟酸,1
非诺贝特,依折麦布,1
非诺贝特,考来烯胺,4
非诺贝特,甲苯磺丁脲,0
非诺贝特,苯妥英,0
非诺洛芬,右丙氧芬,2
非索罗定,华法林,1
芬布芬,环丙沙星,1
芬太尼,布比卡因,1
芬太尼,纳曲酮,1
芬太尼,乙醇,3
芬太尼,利托那韦,6
芬太尼,西布曲明,4
芬太尼,纳洛酮,3
芬太尼,烯丙吗啡,3
芬太尼,地西泮,3
芬太尼,氧化亚氮,4
粉防己碱,酮康唑,2
奋乃静,氟哌啶醇,1
奋乃静,帕罗西汀,3
奋乃静,去甲替林,3
奋乃静,乙醇,0
奋乃静,肾上腺素,4
奋乃静,左旋多巴,3
呋塞米,阿利吉仑,1
呋塞米,氨苯蝶啶,1
呋塞米,奥马曲拉,1
呋塞米,丙磺舒,4
呋塞米,布洛芬,1
呋塞米,多巴胺,1
呋塞米,华法林,2
呋塞米,锂,1
呋塞米,洛美沙星,3
呋塞米,清蛋白,2
呋塞米,双氯芬酸,1
呋塞米,托伐普坦,1
呋塞米,肾上腺素,4
呋塞米,氯贝丁酯,4
呋塞米,两性霉素B,6
呋塞米,头孢氨苄,6
呋塞米,碳酸氢钠,6
呋塞米,乙醇,0
呋塞米,水合氯醛,4
呋塞米,三氧化二砷,4
呋塞米,氟哌利多,4
呋塞米,多非利特,4
呋塞米,苄普地尔,4
呋塞米,左醋美沙多,4
呋塞米,索他洛尔,4
呋塞米,酮色林,4
呋塞米,阿司匹林,4
呋塞米,头孢噻啶,7
呋塞米,庆大霉素,7
呋塞米,卡托普利,7
伏立康唑,阿芬太尼,3
伏立康唑,阿尼芬净,1
伏立康唑,芬太尼,3
伏立康唑,格列美脲,3
伏立康唑,利托那韦,2
伏立康唑,美洛昔康,2
伏立康唑,美沙酮,2
伏立康唑,米卡芬净,1
伏立康唑,羟考酮,3
伏立康唑,替利定,3
伏立康唑,依非韦伦,3
伏立康唑,依维莫司,3
伏立康唑,茚地那韦,1
伏立康唑,西罗莫司,3
伏立康唑,利福平,3
伏立康唑,卡马西平,3
伏立康唑,苯巴比妥,3
伏立康唑,特非那定,5
伏立康唑,阿司眯唑,5
伏立康唑,奎尼丁,5
伏立康唑,环孢素,5
伏立康唑,他克莫司,5
伏立康唑,华法林,5
氟比洛芬,甲氨蝶呤,1
氟伐他汀,奥美拉唑,3
氟伐他汀,氟康唑,3
氟伐他汀,环孢素,1
氟伐他汀,吉非贝齐,1
氟伐他汀,氯吡格雷,1
氟伐他汀,双氯芬酸,3
氟伐他汀,茚地那韦,1
氟伏沙明,阿米替林,3
氟伏沙明,阿普唑仑,3
氟伏沙明,奥美拉唑,3
氟伏沙明,茶碱,3
氟伏沙明,非索非那定,1
氟伏沙明,甲苯磺丁脲,3
氟伏沙明,夸西泮,1
氟伏沙明,雷贝拉唑,3
氟伏沙明,他克林,6
氟伏沙明,依诺沙星,3
氟伏沙明,吲哚洛尔,2
氟伏沙明,乙醇,3
氟伏沙明,烟草,3
氟康唑,阿芬太尼,3
氟康唑,地拉韦啶,1
氟康唑,非索罗定,1
氟康唑,芬太尼,3
氟康唑,氟比洛芬,3
氟康唑,拉索昔芬,1
氟康唑,卤泛群,3
氟康唑,美沙酮,2
氟康唑,奈韦拉平,1
氟康唑,沙奎那韦,2
氟康唑,替拉那韦,2
氟康唑,依维莫司,3
氟康唑,茚地那韦,2
氟康唑,扎鲁司特,2
氟康唑,异烟肼,3
氟康唑,利福平,3
氟康唑,甲苯磺丁脲,3
氟康唑,氯磺丁脲,3
氟康唑,环孢素,3
氟康唑,氢氯噻嗪,3
氟康唑,苯妥英钠,3
氟康唑,茶碱,6
氟哌啶醇,阿立哌唑,4
氟哌啶醇,丙戊酸,1
氟哌啶醇,氟伏沙明,3
氟哌啶醇,氟西汀,1
氟哌啶醇,卡巴拉汀,2
氟哌啶醇,喹硫平,1
氟哌啶醇,劳拉西泮,1
氟哌啶醇,锂,1
氟哌啶醇,奈法唑酮,1
氟哌啶醇,屁古丁,2
氟哌啶醇,舍曲林,3
氟哌啶醇,伊曲康唑,3
氟哌啶醇,异丙嗪,3
氟哌啶醇,乙醇,3
氟哌啶醇,苯丙胺,3
氟哌啶醇,巴比妥,3
氟哌啶醇,肾上腺素,4
氟哌啶醇,甲基多巴,4
氟哌啶醇,卡马西平,3
氟哌啶醇,锂盐,6
氟哌啶醇,饮茶,3
氟哌啶醇,咖啡,3
氟他胺,辛伐他汀,2
氟替卡松,氟康唑,3
氟替卡松,利托那韦,3
氟西汀,阿洛司琼,1
氟西汀,阿莫曲坦,2
氟西汀,阿普唑仑,1
氟西汀,奥利司他,1
氟西汀,雌二醇,2
氟西汀,地氯雷他定,1
氟西汀,华法林,1
氟西汀,甲氧氯普胺,3
氟西汀,喹硫平,1
氟西汀,兰索拉唑,3
氟西汀,利奈唑胺,3
氟西汀,利托那韦,3
氟西汀,泼尼松龙,1
氟西汀,司来吉兰,1
氟西汀,右美沙芬,3
氟西汀,珠氯噻醇,3
氟西汀,利培酮,3
氟西汀,氟哌啶醇,3
氟西汀,乙醇,3
氟西汀,反苯环丙胺,7
福莫特罗,布地奈德,2
福莫特罗,泼尼松龙,2
福莫特罗,氢化可的松,2
福莫特罗,沙丁胺醇,2
辅酶Q10,华法林,4
钆塞酸,红霉素,1
甘草,泼尼松,3
甘草酸苷,泼尼松龙,3
甘草酸苷,西洛他唑,2
甘草酸苷,胰岛素,3
肝素,氯吡格雷,1
肝素,帕瑞考昔,1
肝素,西拉非班,1
肝素,依替巴肽,1
戈舍瑞林,左甲状腺素,3
咯萘啶/青蒿琥酯,利托那韦,2
格列本脲,苯丙香豆素,2
格列本脲,苯妥英,2
格列本脲,复方磺胺甲噁唑,2
格列本脲,华法林,3
格列本脲,环丙沙星,3
格列本脲,克拉霉素,3
格列本脲,雷尼替丁,4
格列本脲,利福平,3
格列本脲,咪康唑,3
格列本脲,葡萄柚汁,1
格列本脲,西咪替丁,3
格列本脲,依那普利,4
格列本脲,芝麻油,2
格列本脲,乙醇,4
格列本脲,氯霉素,0
格列本脲,胍乙啶,0
格列本脲,胰岛素,0
格列本脲,保泰松,0
格列本脲,羟保泰松,0
格列本脲,丙磺舒,0
格列本脲,水杨酸盐,0
格列本脲,肾上腺素,4
格列本脲,苯妥英钠,4
格列本脲,甲状腺素,4
格列吡嗪,氢氧化镁,4
格列吡嗪,碳酸氢钠,4
格列吡嗪,西咪替丁,3
格列吡嗪,别嘌醇,4
格列吡嗪,雷尼替丁,4
格列吡嗪,咪康唑,4
格列吡嗪,保泰松,4
格列吡嗪,胍乙啶,4
格列吡嗪,奎尼丁,4
格列吡嗪,二甲双胍,4
格列吡嗪,阿卡波糖,4
格列吡嗪,苯妥英钠,4
格列吡嗪,利福平,4
格列吡嗪,氯霉素,4
格列美脲,氟伏沙明,1
格列美脲,氟康唑,3
格列美脲,吉非贝齐,3
格列美脲,利福平,3
格列美脲,氯霉素,0
格列美脲,环磷酰胺,0
格列美脲,氯丙嗪,3
格列美脲,乙醇,1
格列齐特,利福平,3
格列齐特,咪康唑,3
格列齐特,西咪替丁,3
格列齐特,氯丙嗪,3
格列齐特,乙醇,1
格列齐特,双氯苯咪唑全身途径,7
格列齐特,口服凝胶,7
格列齐特,阿卡波糖,4
格列齐特,氟康唑,4
格列齐特,伊那普利,4
格列齐特,MAOIs,4
格列齐特,丹那唑,4
格列齐特,替可克肽,3
格列齐特,羟苄羟麻黄碱,4
格列齐特,舒喘宁,4
格列齐特,三丁喘宁,4
更昔洛韦,去羟肌苷,1
更昔洛韦,两性霉素B,4
更昔洛韦,齐多夫定,6
更昔洛韦,亚胺培南一西司他丁钠,5
更昔洛韦,丙磺舒,6
更昔洛韦,氨苯砜,5
更昔洛韦,喷他咪,5
更昔洛韦,氟胞嘧啶,5
更昔洛韦,长春碱,5
更昔洛韦,多柔比星,5
更昔洛韦,甲氧苄啶,5
更昔洛韦,环孢素,6
枸橼酸铋,奥美拉唑,0
枸橼酸铋,雷尼替丁,2
枸橼酸钙,硫酸锌,2
枸橼酸钙,乙醇,3
枸橼酸钙,咖啡因,3
枸橼酸钙,四环素,4
枸橼酸钙,硝苯地平,4
枸橼酸钙,氧化镁,0
枸橼酸钙,维生素D,0
桂枝茯苓丸,咖啡因,3
桂枝茯苓丸,右美沙芬,1
红霉素,阿加曲班,1
红霉素,昂丹司琼,3
红霉素,奥曲肽,3
红霉素,地氯雷他定,1
红霉素,非尔氨脂,2
红霉素,伏立康唑,1
红霉素,环索奈德,1
红霉素,噻加宾,1
红霉素,双氢麦角隐亭,2
红霉素,他林洛尔,3
红霉素,依维莫司,3
红霉素,左卡巴斯汀,1
红霉素,卡马西平,6
红霉素,芬太尼,3
红霉素,阿司咪唑,6
红霉素,特非那定,6
红霉素,西沙必利,6
红霉素,地高辛,6
红霉素,氯霉素,5
红霉素,华法林,7
红霉素,洛伐他丁,7
红霉素,咪达唑仑,4
红霉素,三唑仑,4
红霉素,环孢素,6
红霉素,茶碱,6
红霉素,丙吡胺,4
红霉素,氯氮平,4
槲皮素,咪达唑仑,1
槲皮素,普伐他汀,3
华法林,阿加曲班,1
华法林,阿莫西林,1
华法林,阿那曲唑,1
华法林,阿奇霉素,2
华法林,阿瑞匹坦,2
华法林,阿托伐醌,3
华法林,阿托伐他汀,1
华法林,艾塞那肽,1
华法林,安立生坦,1
华法林,奥利司他,0
华法林,奥司他韦,1
华法林,丙泊酚,0
华法林,波生坦,3
华法林,薄荷脑,3
华法林,布可隆,2
华法林,达那唑,2
华法林,大麻,3
华法林,大蒜,1
华法林,丹参,2
华法林,豆浆,3
华法林,度洛西汀,1
华法林,多奈哌齐,1
华法林,多西环素,2
华法林,厄洛替厄,2
华法林,恩他卡朋,2
华法林,非诺贝特,3
华法林,蜂王浆,2
华法林,伏立康唑,2
华法林,氟伐他汀,2
华法林,氟伏沙明,3
华法林,氟康唑,3
华法林,氟氯西林,2
华法林,氟尿嘧啶,3
华法林,辅酶Q10,3
华法林,肝素,2
华法林,龟苓膏,2
华法林,红霉素,2
华法林,花粉,2
华法林,环丙沙星,2
华法林,吉非贝齐,2
华法林,吉非替尼,2
华法林,吉米沙星,1
华法林,吉西他滨,2
华法林,甲巯咪唑,3
华法林,甲硝唑,2
华法林,卡培他滨,3
华法林,壳聚糖,0
华法林,克拉霉素,2
华法林,拉罗匹仑,1
华法林,来氟米特,2
华法林,利巴韦林,2
华法林,利福平,3
华法林,利福昔明,2
华法林,硫唑嘌呤,2
华法林,柳氮磺吡啶,2
华法林,氯吡格雷,1
华法林,罗非昔布,2
华法林,罗红霉素,1
华法林,罗匹尼罗,2
华法林,洛匹那韦,2
华法林,蔓越莓,3
华法林,咪康唑,2
华法林,莫达非尼,1
华法林,莫西沙星,2
华法林,母菊,2
华法林,奈比卡朋,1
华法林,萘夫西林,3
华法林,枸杞,2
华法林,齐留通,2
华法林,巯嘌呤,2
华法林,曲马多,2
华法林,曲唑酮,2
华法林,屈奈达隆,2
华法林,人参,1
华法林,噻氯匹定,2
华法林,生姜,1
华法林,生脉饮,3
华法林,石榴汁,2
华法林,双丙戊酸,2
华法林,顺铂,2
华法林,司维拉姆,1
华法林,索拉非尼,2
华法林,他莫昔芬,2
华法林,特比萘芬,2
华法林,替勃龙,2
华法林,替吉环素,2
华法林,替利霉素,3
华法林,替尼达普,2
华法林,头孢曲松,2
华法林,维生素E,1
华法林,西格列汀,1
华法林,西洛司特,1
华法林,西洛他唑,1
华法林,西那卡塞,1
华法林,西酞普兰,1
华法林,西洋参,2
华法林,硝唑沙奈,1
华法林,依普罗沙坦,1
华法林,依托孕烯,2
华法林,银杏,1
华法林,鱼油,0
华法林,左西孟旦,1
华法林,左氧氟沙星,2
华法林,左乙拉西坦,1
环孢素,阿奇霉素,1
环孢素,波生坦,2
环孢素,泊沙康唑,3
环孢素,多不饱和脂肪酸,5
环孢素,呋喃香豆素,3
环孢素,伏立康唑,3
环孢素,氟康唑,3
环孢素,红葡萄酒,3
环孢素,卡泊三醇,0
环孢素,克拉霉素,3
环孢素,罗红霉素,2
环孢素,吗替麦考酚酯,3
环孢素,莫西沙星,1
环孢素,葡萄柚汁,3
环孢素,司维拉姆,1
环孢素,替吉环素,3
环孢素,西那卡塞,1
环孢素,小檗碱,3
环孢素,伊曲康唑,3
环孢素,依维莫司,1
环孢素,依折麦布,2
环孢素,异烟肼,3
环孢素,左氧氟沙星,1
环孢素,阿昔洛韦,4
环孢素,两性霉素B,4
环孢素,环丙沙星,4
环孢素,吲哚美辛,4
环孢素,苯丙氨酸氮芥,4
环孢素,秋水仙素,4
环孢素,新诺明,4
环孢素,交沙霉素,4
环孢素,强力霉素,4
环孢素,苯丙酰苯心安,4
环孢素,尼卡地平,4
环孢素,维拉帕米,4
环孢素,卡马西平,3
环孢素,苯妥英,3
环孢素,安乃近,3
环孢素,萘夫西林,3
环孢素,甲氧苄啶,3
环孢素,呋塞米,4
环孢素,甘露醇,4
环孢素,红霉素,7
环孢素,利福平,7
环孢素,酮康唑,7
环孢素,地尔硫革,7
环丙沙星,阿维莫泮,2
环丙沙星,希美加群,1
环丙沙星,伊曲康唑,1
环丙沙星,左甲状腺素,3
环丙沙星,唑吡坦,1
环丙沙星,环孢素,7
环丙沙星,华法林,0
环丙沙星,丙磺舒,6
环丙沙星,咖啡因,6
环磷酰胺,阿瑞匹坦,1
环磷酰胺,昂丹司琼,2
环磷酰胺,氟康唑,2
环磷酰胺,干扰素a-2b,2
环磷酰胺,卡铂,2
环磷酰胺,卡培他滨,0
环磷酰胺,塞替派,3
环磷酰胺,替加氟,3
环磷酰胺,伊曲康唑,6
环磷酰胺,别嘌呤醇,3
环磷酰胺,秋水仙碱,3
环磷酰胺,丙磺舒,3
环磷酰胺,多柔比星,6
环磷酰胺,可卡因,6
环磷酰胺,琥珀胆碱,4
黄芩提取物,伊立替康,6
黄体酮,三唑仑,3
黄体酮,酮康唑,3
吉非贝齐,布洛芬,3
吉非贝齐,考来替泊,3
吉非贝齐,洛哌丁胺,3
吉非贝齐,孟鲁司特,3
吉非贝齐,瑞格列奈,3
吉非贝齐,瑞舒伐他汀,3
吉非贝齐,依折麦布,1
吉非替尼,苯妥英,3
吉非替尼,伊立替康,2
吉非替尼,利福平,3
吉非替尼,伊曲康唑,4
吉西他滨,姜黄索,2
吉西他滨,硼替佐米,2
加巴喷丁,安替比林,1
加替沙星,橙汁,2
加替沙星,多元维生素,3
加替沙星,丙磺舒,4
加替沙星,地高辛,3
甲氨蝶呤,多西他赛,2
甲氨蝶呤,可乐,2
甲氨蝶呤,硫酸亚铁,1
甲氨蝶呤,芦米考昔,1
甲氨蝶呤,罗非昔布,1
甲氨蝶呤,美洛昔康,1
甲氨蝶呤,泮托拉唑,3
甲氨蝶呤,巯嘌呤,2
甲氨蝶呤,塞来昔布,1
甲氨蝶呤,他克莫司,1
甲氨蝶呤,叶酸,3
甲氨蝶呤,依那西普,1
甲氨蝶呤,依托考昔,1
甲氨蝶呤,胰岛素,2
甲氨蝶呤,英利昔单抗,2
甲氨蝶呤,乙醇,6
甲氨蝶呤,保泰松,6
甲氨蝶呤,卡那霉素,4
甲氨蝶呤,氨苯蝶啶,5
甲氨蝶呤,乙胺嘧啶,5
甲氨蝶呤,弱有机酸,3
甲氨蝶呤,水杨酸盐,3
甲氨蝶呤,氟尿嘧啶,4
甲氨蝶呤,左旋门冬酰胺酶,4
甲苯磺丁脲,氨苯磺胺,3
甲氨蝶呤,阿司匹林,7
甲氨蝶呤,丙磺舒,7
甲苯磺丁脲,氟康唑,3
甲苯磺丁脲,复方磺胺甲噁唑,3
甲苯磺丁脲,磺胺地索辛,1
甲苯磺丁脲,磺胺甲二唑,3
甲苯磺丁脲,磺胺甲氧嗪,1
甲苯磺丁脲,磺胺嘧啶,1
甲苯磺丁脲,磺胺异噁唑,1
甲苯磺丁脲,克拉霉素,3
甲苯磺丁脲,利福平,3
甲苯磺丁脲,氯霉素,3
甲苯磺丁脲,双香豆素,3
甲苯磺丁脲,西咪替丁,2
甲苯磺丁脲,乙醇,2
甲苯磺丁脲,胍乙啶,7
甲苯磺丁脲,胰岛素,7
甲苯磺丁脲,保泰松,7
甲苯磺丁脲,羟保泰松,7
甲苯磺丁脲,丙磺舒,7
甲苯磺丁脲,水杨酸盐,7
甲苯磺丁脲,肾上腺素,4
甲苯磺丁脲,苯妥英钠,4
甲苯磺丁脲,甲状腺素,4
甲泼尼龙,克拉霉素,2
甲泼尼龙,伊曲康唑,3
甲巯咪唑,131碘,2
甲巯咪唑,伊立替康,4
甲巯咪唑,对氨基水杨酸,3
甲巯咪唑,保泰松,3
甲巯咪唑,酚妥拉明,3
甲巯咪唑,妥拉唑林,3
甲巯咪唑,维生素B12,3
甲硝唑,苯妥英,2
甲硝唑,地奥司明,3
甲硝唑,氯喹,2
甲硝唑,乙醇,2
甲硝唑,华法林,4
甲硝唑,苯妥英钠,3
甲硝唑,双硫仑,6
甲硝唑,血清氨基转移酶,0
甲硝唑,乳酸脱氢酶,0
甲硝唑,土霉素,4
甲氧氯普胺,丙泊酚,2
甲氧氯普胺,丹曲林,2
甲氧氯普胺,多巴胺,1
甲氧氯普胺,雷尼替丁,1
甲氧氯普胺,硫喷妥钠,2
甲氧氯普胺,吗啡,1
甲氧氯普胺,米库氯铵,3
甲氧氯普胺,舍曲林,2
甲氧氯普胺,他克莫司,6
